id,label,start,end,text,doc_id,sentence,event,event_ids,start_event,end_event
9677,c: verzoek datum,219,234,2 november 2021,126,"Wob-medewerker T 088 042 42 42 KPEU_Wob@rvo.nl Datum 5 januari 2022 Betreft Besluit op uw Wob-verzoek Onze referentie WOB/2021/265 Geachte mevrouw In uw brief van 2 november 2021 heeft u, met een beroep op de Wet openbaarheid van bestuur (hierna: Wob), verzocht om informatie.","heeft u, met een beroep op de Wet openbaarheid van bestuur (hierna: Wob), verzocht om informatie",[9920],[235],[331]
9679,c: ontvangst verzoek bevestigd,580,596,19 november 2021,126,"De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 19 november 2021, kenmerk Wob/2021/265.",ontvangst van uw verzoek is schriftelijk bevestigd bij brief,[9921],[515],[575]
9681,c: overig,729,745,18 november 2021,126,In uw brief van 18 november 2021 stelt u mij in gebreke omdat de beslistermijn is overschreden.,stelt u mij in gebreke omdat de beslistermijn is overschreden,[9922],[746],[807]
9685,c: contact,1036,1052,10 december 2021,126,Zienswijzen U bent er over geïnformeerd in de brief van 10 december 2021 dat er een derde-belanghebbende is bij de openbaarmaking van het document en dat deze in de gelegenheid is gesteld hierover zijn/haar zienswijze te geven.,bent er over geïnformeerd in de brief at er een derde-belanghebbende is bij de openbaarmaking van het document en dat deze in de gelegenheid is gesteld hierover zijn/haar zienswijze te geven,"[9924, 9925]","[994, 1054]","[1031, 1206]"
9755,c: besluit datum,101,114,30 april 2022,133,Wilt u slechts één zaak in uw Datum 30 april 2022 brief behandelen.,Datum,[9928],[95],[100]
9756,c: verzoek datum,215,231,26 februari 2021,133,"Onderwerp Uw Wob-verzoek inzake gespreksverslagen PTSS Geachte In uw brief van 26 februari 2021, ontvangen op 27 februari 2021, heeft u mij met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om documenten of informatie in het kader van de bestuurlijke aangelegenheid: - de gespreksverslagen tussen mij en medewerkers van de politie met Post Traumatische Stress Stoornissen (hierna: PTSS) over de periode 2017 tot en met 27 februari 2021.",heeft u mij met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om documenten of informatie,[9930],[264],[376]
9757,c: verzoek ontvangen,246,262,27 februari 2021,133,"Onderwerp Uw Wob-verzoek inzake gespreksverslagen PTSS Geachte In uw brief van 26 februari 2021, ontvangen op 27 februari 2021, heeft u mij met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om documenten of informatie in het kader van de bestuurlijke aangelegenheid: - de gespreksverslagen tussen mij en medewerkers van de politie met Post Traumatische Stress Stoornissen (hierna: PTSS) over de periode 2017 tot en met 27 februari 2021.",ontvangen,[9929],[233],[242]
9763,c: verzoek ontvangen,814,830,27 februari 2021,133,Procedure Op 27 februari 2021 heb ik uw Wob-verzoek ontvangen.,heb ik uw Wob-verzoek ontvangen,[9931],[831],[862]
9764,c: contact,881,893,2 maart 2021,133,Bij brief van 2 maart 2021 (met kenmerk 3240522) heb ik u verzocht om contact op te nemen met een van mijn medewerkers wegens het ontbreken van uw telefoon- of e-mailgegevens.,heb ik u verzocht om contact op te nemen met een van mijn medewerkers,[10746],[916],[985]
9765,c: ontvangst verzoek bevestigd,1060,1072,4 maart 2021,133,Bij brief van 4 maart 2021 (met kenmerk 3242521) heb ik de ontvangst van uw verzoek bevestigd.,heb ik de ontvangst van uw verzoek bevestigd,[9934],[1095],[1139]
9766,c: contact,1159,1171,5 maart 2021,133,Bij e-mail van 5 maart 2021 heeft u gereageerd inzake de omvang van uw Wob- verzoek.,heeft u gereageerd inzake de omvang van uw Wob- verzoek,[9935],[1172],[1227]
9767,c: beslistermijn verdaagd,1246,1259,23 maart 2021,133,"Bij brief van 23 maart 2021 (met kenmerk 3265156)) heb ik u laten weten dat ik de termijn van behandeling met vier weken verleng, omdat een zorgvuldige besluitvorming meer tijd vergt.",heb ik u laten weten dat ik de termijn van behandeling met vier weken verleng,[9936],[1283],[1360]
9775,c: besluit datum,169,182,22 april 2022,130,Datum 22 april 2022,Datum,[9939],[163],[168]
9777,c: verzoek datum,502,514,9 maart 2022,130,"Betreft Besluit bij wob-verzoek d.d. 9 maart 2022 inzake het antwoord van de @minlnv.nl Minister op vraag 5 van Kamervragen van de leden Haverkort en Van Campen (VVD) over de fok en verkoop Ons kenmerk van kortsnuitige honden DGA-DAD / 22136966 Uw kenmerk 2022Z01743 Bijlage(n) Geachte mevrouw , 2 In uw e-mail van 9 maart 2022, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob), informatie verzocht inzake het antwoord van de Minister op vraag 5 van Kamervragen van de leden Haverkort en Van Campen (VVD) over de fok en verkoop van kortsnuitige honden.","heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob), informatie verzoch",[9940],[516],[607]
9778,c: ontvangst verzoek bevestigd,834,847,28 maart 2022,130,"De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 28 maart 2022, kenmerk 22125275.",ontvangst van uw verzoek is schriftelijk bevestigd bij brief,[9941],[769],[829]
9781,c: besluit datum,232,247,11 januari 2022,149,Datum 11 januari 2022 T 070 10.2.e,Datum,[9944],[226],[231]
9783,c: verzoek datum,510,527,14 september 2021,149,"Ons kenmerk DGS / 21289083 Uw kenmerk U210108 Geachte mevrouw 10.2.e , Bijlage(n) 3 In uw brief van 14 september 2021 met kenmerk U210108, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht inzake het voorstel intrekking vergunningen van boerenbedrijven (stikstofcrisis).",heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht,[9945],[549],[640]
9946,c: contact,753,789,16 november 2021 en 19 november 2021,149,"Over dit verzoek hebt u op 16 november 2021 en 19 november 2021 telefonisch contact gehad met een medewerker van mijn ministerie, te weten 10.2.e .",Over dit verzoek hebt u telefonisch contact gehad,"[9947, 9948]","[726, 790]","[749, 815]"
9786,c: ontvangst verzoek bevestigd,945,962,30 september 2021,149,De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 30 september 2021 kenmerk DGS / 21244934.,ontvangst van uw verzoek is schriftelijk bevestigd bij brief,[9949],[880],[940]
10025,c: besluit datum,123,136,29 april 2022,155,Datum 29 april 2022,Datum,[10024],[117],[122]
9958,c: verzoek datum,224,239,2 december 2021,155,"Kifid B: Inventarislijst C: Openbaar te maken documenten Geachte, In uw e-mail van 2 december 2021 heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om een drietal goedkeuringsbesluiten en adviesnotities van het Ministerie van Financiën met betrekking tot het Klachten Instituut Financiële Dienstverlening (Kifid).",heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht,[10026],[240],[320]
9959,c: ontvangst verzoek bevestigd,564,580,16 december 2021,155,"De ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief van 16 december 2021, met kenmerk nummer 2021-0000260081.",ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief,[10028],[493],[559]
9961,c: contact,704,720,22 december 2021,155,Op 22 december 2021 heeft u met medewerkers van mijn ministerie een gesprek gevoerd over uw Wob-verzoek.,heeft u met medewerkers van mijn ministerie een gesprek gevoerd over uw Wob-verzoek,[10029],[721],[804]
9967,c: besluit datum,155,167,2 maart 2022,152,2500 EH Den Haag www.rijksoverheid.nl/jenv Contactpersoon Datum 2 maart 2022,Datum,[10032],[149],[154]
9968,c: verzoek datum,188,199,22 mei 2021,152,"In uw brief van 22 mei 2021, door mij ontvangen op 28 mei 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om alle communicatie van u of Against Child Trafficking (hierna: ACT) met de Commissie Onderzoek Interlandelijke Adoptie (hierna: ‘COIA’).",heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht,[10034],[236],[316]
9969,c: verzoek ontvangen,223,234,28 mei 2021,152,"In uw brief van 22 mei 2021, door mij ontvangen op 28 mei 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om alle communicatie van u of Against Child Trafficking (hierna: ACT) met de Commissie Onderzoek Interlandelijke Adoptie (hierna: ‘COIA’).",ontvangen,[10033],[210],[219]
9970,c: ontvangst verzoek bevestigd,588,599,8 juni 2021,152,"De ontvangst van uw Wob-verzoek – alsmede van andere, door u ingediende Wob- verzoeken – is schriftelijk bevestigd bij brief van 8 juni 2021.","ontvangst van uw Wob-verzoek – alsmede van andere, door u ingediende Wob- verzoeken – is schriftelijk bevestigd bij brief",[10035],[462],[583]
9994,c: besluit datum,98,111,26 april 2022,151,Datum 26 april 2022 8 juli 2020,Datum,[10047],[92],[97]
9996,c: verzoek datum,146,157,8 juli 2020,151,", In uw brief van 8 juli 2020, ontvangen op 10 juli 2020, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie over de belasting op leidingwater.",heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie,[10049],[186],[280]
9997,c: verzoek ontvangen,172,184,10 juli 2020,151,", In uw brief van 8 juli 2020, ontvangen op 10 juli 2020, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie over de belasting op leidingwater.",ontvangen,[10048],[159],[168]
10003,c: ontvangst verzoek bevestigd,1510,1522,15 juli 2020,151,"De ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief van 15 juli 2020, met kenmerk 2020-0000134220.",ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief,[10050],[1439],[1505]
10005,c: contact,1641,1657,23 februari 2021,151,Op 23 februari 2021 heeft u gesproken met medewerkers van mijn ministerie over de inhoud van uw verzoek.,heeft u gesproken met medewerkers van mijn ministerie over de inhoud van uw verzoek,[10051],[1658],[1741]
10013,c: besluit datum,132,143,8 juli 2022,154,14 december 2021 Datum 8 juli 2022,Datum,[10130],[126],[131]
10014,c: verzoek datum,201,217,14 december 2021,154,", D – Openbaar te maken documenten In uw verzoek van 14 december 2021, door mij ontvangen op 21 december 2021, heeft u het Ministerie van Financiën gevraagd informatie openbaar te maken over het tot stand komen en formuleren van onderzoeksvraag 4 van het PricewaterhouseCoopers B.V. (hierna: PwC) onderzoek.",heeft u het Ministerie van Financiën gevraagd informatie openbaar te maken,[10129],[258],[333]
10015,c: verzoek ontvangen,241,257,21 december 2021,154,", D – Openbaar te maken documenten In uw verzoek van 14 december 2021, door mij ontvangen op 21 december 2021, heeft u het Ministerie van Financiën gevraagd informatie openbaar te maken over het tot stand komen en formuleren van onderzoeksvraag 4 van het PricewaterhouseCoopers B.V. (hierna: PwC) onderzoek.",ontvangen,[10128],[228],[237]
10016,c: ontvangst verzoek bevestigd,533,549,28 december 2021,154,"De ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief van 28 december 2021, met kenmerk 2021-0000268743.",ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief,[10131],[462],[528]
10018,c: contact,686,701,25 januari 2022,154,Aan u is per brief van 25 januari 2022 aangeboden om met de betrokken medewerkers van het ministerie van Financiën in gesprek te gaan over uw verzoek(en).,aangeboden om met de betrokken medewerkers van het ministerie van Financiën in gesprek te gaan over uw verzoek(en),[10132],[702],[816]
10019,c: inwerking treden van Woo,841,851,1 mei 2022,154,Wettelijk kader Per 1 mei 2022 is de Wob vervangen door de Wet open overheid (hierna: Woo).,is de Wob vervangen door de Wet open overheid (hierna: Woo),[10133],[852],[911]
10079,c: besluit datum,154,166,7 april 2022,160,2500 EH Den Haag soverheid.nl/jenv Datum 7 april 2022,Datum,[10114],[148],[153]
10080,c: verzoek datum,187,203,29 december 2021,160,"In uw brief van 29 december 2021, ontvangen op 30 december 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om correspondentie en stukken, waaronder interne communicatie, die is uitgewisseld met de Tweede Kamer of Kamerleden, de Raad voor de Rechtspraak, de Ministerraad, de minister-president, andere ministers, andere ministeries of het Outbreak Management team met betrekking tot het spoedadvies van de Raad voor de Rechtspraak verzonden aan de minister van Justitie en Veiligheid op 17 november 2021.",heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht,[10116],[236],[316]
10081,c: verzoek ontvangen,218,234,30 december 2021,160,"In uw brief van 29 december 2021, ontvangen op 30 december 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om correspondentie en stukken, waaronder interne communicatie, die is uitgewisseld met de Tweede Kamer of Kamerleden, de Raad voor de Rechtspraak, de Ministerraad, de minister-president, andere ministers, andere ministeries of het Outbreak Management team met betrekking tot het spoedadvies van de Raad voor de Rechtspraak verzonden aan de minister van Justitie en Veiligheid op 17 november 2021.",ontvangen,[10115],[205],[214]
10083,c: ontvangst verzoek bevestigd,793,808,11 januari 2022,160,"Contact De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 11 januari 2022, met kenmerk .",ontvangst van uw verzoek is schriftelijk bevestigd bij brief,[10117],[728],[788]
10084,c: beslistermijn verdaagd,843,858,26 januari 2022,160,"In de brief van 26 januari 2022, met kenmerk is de beslistermijn met vier weken verdaagd.",is de beslistermijn met vier weken verdaagd,[10118],[872],[915]
10085,c: beslistermijn verdaagd,936,952,17 februari 2022,160,"In de brief van 17 februari 2022, met kenmerk is aan u medegedeeld dat de beslistermijn is opgeschort met twee weken vanwege het vragen van zienswijzen aan derden.",is aan u medegedeeld dat de beslistermijn is opgeschort met twee weken,[10119],[966],[1036]
10087,c: overig,1151,1163,7 maart 2022,160,Bij e-mail van 7 maart 2022 heeft u mij in gebreke gesteld.,heeft u mij in gebreke gesteld,[10120],[1164],[1194]
10088,c: overig,1214,1227,21 maart 2022,160,Bij e-mail van 21 maart 2022 heeft u mij nogmaals in gebreke gesteld.,heeft u mij nogmaals in gebreke gesteld,[10121],[1228],[1267]
10090,c: contact,1498,1514,17 februari 2022,160,"Ons kenmerk Zienswijzen U bent er over geïnformeerd in de brief van 17 februari 2022, met kenmerk dat er derde belanghebbenden zijn bij de openbaarmaking van de documenten en dat deze in de gelegenheid zijn gesteld hierover hun zienswijze te geven.",bent er over geïnformeerd in de brief dat er derde belanghebbenden zijn bij de openbaarmaking van de documenten en dat deze in de gelegenheid zijn gesteld hierover hun zienswijze te geven,"[10122, 10123]","[1456, 1528]","[1493, 1677]"
10254,c: besluit datum,144,157,30 april 2022,166,Bij beantwoording de datum Datum 30 april 2022,Datum,[10425],[138],[143]
10255,c: verzoek datum,187,201,3 oktober 2021,166,"Geachte, In uw brief van 3 oktober 2021, ontvangen op 6 oktober 2021 , heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over de overheidscampagne “Drop je knife en doe wat met je life”.",heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht,[10427],[233],[324]
10256,c: verzoek ontvangen,216,230,6 oktober 2021,166,"Geachte, In uw brief van 3 oktober 2021, ontvangen op 6 oktober 2021 , heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over de overheidscampagne “Drop je knife en doe wat met je life”.",ontvangen,[10426],[203],[212]
10257,c: ontvangst verzoek bevestigd,462,477,14 oktober 2021,166,De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 14 oktober 2021.,ontvangst van uw verzoek is schriftelijk bevestigd bij brief,[10428],[397],[457]
10258,c: contact,509,524,20 oktober 2021,166,Over dit verzoek hebt u op 20 oktober 2021 contact gehad met om het verzoek te specificeren.,contact gehad met om het verzoek te specificeren,[10429],[525],[573]
10259,c: contact,634,647,21 maart 2022,166,Zienswijzen U bent er over geïnformeerd in de brief van 21 maart 2022 dat er derde belanghebbenden zijn bij de openbaarmaking van (een aantal van) de aangetroffen documenten en dat deze in de gelegenheid zijn gesteld hierover hun zienswijze te geven.,bent er over geïnformeerd in de brief dat er derde belanghebbenden zijn bij de openbaarmaking van (een aantal van) de aangetroffen documenten en dat deze in de gelegenheid zijn gesteld hierover hun zienswijze te geven,"[10430, 10431]","[592, 648]","[629, 827]"
10625,c: besluit datum,151,164,30 maart 2022,180,wob@minbuza.nl Datum 30 maart 2022,Datum,[10708],[145],[150]
10626,c: verzoek datum,181,193,8 maart 2022,180,"U heeft op 8 maart 2022, door mij ontvangen op 14 maart 2022, met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) om informatie verzocht.",met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) om informatie verzocht,[10710],[232],[318]
10627,c: verzoek ontvangen,217,230,14 maart 2022,180,"U heeft op 8 maart 2022, door mij ontvangen op 14 maart 2022, met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) om informatie verzocht.",ontvangen,[10709],[204],[213]
10713,c: contact,349,367,29 en 30 september,180,Deze overleggen hebben op 29 en 30 september plaatsgevonden.,overleggen hebben plaatsgevonden,"[10711, 10712]","[328, 368]","[345, 382]"
10629,c: ontvangst verzoek bevestigd,390,403,15 maart 2022,180,Op 15 maart 2022 is de ontvangst van uw verzoek bevestigd.,is de ontvangst van uw verzoek bevestigd,[10714],[404],[444]
10630,c: contact,460,473,18 maart 2022,180,U heeft op 18 maart 2022 een gesprek gehad met vertegenwoordigers van mijn ministerie en de IND.,gesprek gehad met vertegenwoordigers van mijn ministerie en de IND,[10747],[478],[544]
10754,c: besluit datum,188,205,13 september 2022,259,"F 070 378 6100 (algemeen) www.rijksoverheid.nl/lnv Behandeld door 5.1.2.e Datum 13 september 2022 @minlnv.nl Betreft Besluit Woo-verzoek d.d. 19 november 2021 inzake de eiwittransitie Ons kenmerk Geachte 5.1.2.e , DGA-PAV / 22419730 Uw kenmerk In uw verzoek van 19 november 2021, door mij ontvangen op 19 november 2021, heeft u het ministerie van Landbouw, Natuur en Voedselkwaliteit gevraagd Bijlage(n) informatie openbaar te maken over de eiwittransitie, in het bijzonder rondom de kweek van insecten.",Datum,[10764],[182],[187]
10756,c: verzoek datum,370,386,19 november 2021,259,"F 070 378 6100 (algemeen) www.rijksoverheid.nl/lnv Behandeld door 5.1.2.e Datum 13 september 2022 @minlnv.nl Betreft Besluit Woo-verzoek d.d. 19 november 2021 inzake de eiwittransitie Ons kenmerk Geachte 5.1.2.e , DGA-PAV / 22419730 Uw kenmerk In uw verzoek van 19 november 2021, door mij ontvangen op 19 november 2021, heeft u het ministerie van Landbouw, Natuur en Voedselkwaliteit gevraagd Bijlage(n) informatie openbaar te maken over de eiwittransitie, in het bijzonder rondom de kweek van insecten.","heeft u het ministerie van Landbouw, Natuur en Voedselkwaliteit gevraagd informatie openbaar te maken","[10766, 10767]","[428, 512]","[500, 540]"
10757,c: verzoek ontvangen,410,426,19 november 2021,259,"F 070 378 6100 (algemeen) www.rijksoverheid.nl/lnv Behandeld door 5.1.2.e Datum 13 september 2022 @minlnv.nl Betreft Besluit Woo-verzoek d.d. 19 november 2021 inzake de eiwittransitie Ons kenmerk Geachte 5.1.2.e , DGA-PAV / 22419730 Uw kenmerk In uw verzoek van 19 november 2021, door mij ontvangen op 19 november 2021, heeft u het ministerie van Landbouw, Natuur en Voedselkwaliteit gevraagd Bijlage(n) informatie openbaar te maken over de eiwittransitie, in het bijzonder rondom de kweek van insecten.",ontvangen,[10765],[397],[406]
10758,c: ontvangst verzoek bevestigd,618,634,30 november 2021,259,Op 30 november 2021 heeft u bericht ontvangen dat uw verzoek in goede orde is ontvangen.,heeft u bericht ontvangen dat uw verzoek in goede orde is ontvangen,[10768],[635],[702]
