doc_id,date,label,corrected,start_in_text,end_in_text,start_in_sent,end_in_sent,sentence
160,7 april 2022,DATE,False,3398,3410,55,67,"Indien degene die deze opvattingen heeft geuit of zich 7 april 2022 erachter heeft gesteld, daarmee heeft ingestemd, kan de informatie in tot Ons kenmerk personen herleidbare vorm worden verstrekt."
259,19 november 2021,DATE,False,250,266,142,158,"F 070 378 6100 (algemeen) www.rijksoverheid.nl/lnv Behandeld door 5.1.2.e Datum 13 september 2022 @minlnv.nl Betreft Besluit Woo-verzoek d.d. 19 november 2021 inzake de eiwittransitie Ons kenmerk Geachte 5.1.2.e , DGA-PAV / 22419730 Uw kenmerk In uw verzoek van 19 november 2021, door mij ontvangen op 19 november 2021, heeft u het ministerie van Landbouw, Natuur en Voedselkwaliteit gevraagd Bijlage(n) informatie openbaar te maken over de eiwittransitie, in het bijzonder rondom de kweek van insecten."
259,19 november 2021,DATE,False,370,386,262,278,"F 070 378 6100 (algemeen) www.rijksoverheid.nl/lnv Behandeld door 5.1.2.e Datum 13 september 2022 @minlnv.nl Betreft Besluit Woo-verzoek d.d. 19 november 2021 inzake de eiwittransitie Ons kenmerk Geachte 5.1.2.e , DGA-PAV / 22419730 Uw kenmerk In uw verzoek van 19 november 2021, door mij ontvangen op 19 november 2021, heeft u het ministerie van Landbouw, Natuur en Voedselkwaliteit gevraagd Bijlage(n) informatie openbaar te maken over de eiwittransitie, in het bijzonder rondom de kweek van insecten."
259,19 november 2021,DATE,False,410,426,302,318,"F 070 378 6100 (algemeen) www.rijksoverheid.nl/lnv Behandeld door 5.1.2.e Datum 13 september 2022 @minlnv.nl Betreft Besluit Woo-verzoek d.d. 19 november 2021 inzake de eiwittransitie Ons kenmerk Geachte 5.1.2.e , DGA-PAV / 22419730 Uw kenmerk In uw verzoek van 19 november 2021, door mij ontvangen op 19 november 2021, heeft u het ministerie van Landbouw, Natuur en Voedselkwaliteit gevraagd Bijlage(n) informatie openbaar te maken over de eiwittransitie, in het bijzonder rondom de kweek van insecten."
259,30 november 2021,DATE,False,618,634,3,19,Op 30 november 2021 heeft u bericht ontvangen dat uw verzoek in goede orde is ontvangen.
259,14 januari 2022,DATE,False,744,759,37,52,De uiterlijke beslisdatum is daarmee 14 januari 2022 geworden.
262,11 mei 2022,DATE,False,197,208,18,29,"In uw verzoek van 11 mei 2022, heeft u de Nederlandse Voedsel en Warenautoriteit (hierna: NVWA) gevraagd om het rapport openbaar te maken over het toezicht naar aanleiding van een ongeval met een trampoline."
262,11 mei 2022,DATE,False,393,404,3,14,Op 11 mei 2022 heeft u bericht ontvangen dat uw verzoek in goede orde is ontvangen.
262,8 juni 2022,DATE,False,480,491,3,14,Op 8 juni 2022 heb ik aangegeven dat de beoordeling van uw verzoek meer tijd in beslag neemt.
262,1 juli 2022,DATE,False,602,613,28,39,Over dit verzoek heeft u op 1 juli 2022 contact gehad met een medewerker van het Team Openbaarmaking en Privacy van de NVWA.
262,1 mei 2022,DATE,False,705,715,3,13,Op 1 mei 2022 is echter de Woo inwerking getreden en is de Wob ingetrokken (artikel 10.1.
262,16 februari 2011,DATE,False,1321,1337,23,39,"Met haar uitspraak van 16 februari 2011 (ECLI:NL:RVS:2011:BP4706, rechtsoverweging 2.5.1) overwoog de Afdeling bestuursrechtspraak van de Raad van State (hierna: Afdeling) dat bij de in het kader van de Wob te verrichten belangenafweging enkel het algemene of publieke belang bij openbaarmaking en de door de weigeringsgronden te beschermen belangen worden betrokken."
262,2 februari 2022,DATE,False,1692,1707,23,38,"Met haar uitspraak van 2 februari 2022 (ECLl:NL:RVS:2022:285, rechtsoverweging 7.3, 7.4, 7.6 en 7.7) beoogde de Afdeling een beoordelingskader voor de toepassing van het evenredigheidsbeginsel te formuleren dat voor alle besluiten kan worden toegepast, waarbij het bestuursorgaan beleidsruimte heeft."
267,1 februari 2022,DATE,False,241,256,169,184,"Woo-medewerker T 088 042 42 42 KPEU_Wob@rvo.nl D atum 13 mei 2022 B etreft Besluit op uw Wob-verzoek Onze referentie WOB/2022/021 Geachte heer/mevrouw , In uw brief van 1 februari 2022 heeft u, met een beroep op de Wet openbaarheid van bestuur (hierna: Wob), verzocht om informatie."
267,mei 2003,DATE,False,652,660,127,135,Daarnaast verzoekt u om de gegevens vanuit het Identificatie en Registratiesysteem (hierna: I&R systeem) over de periode vanaf mei 2003 tot en met 2022 van de veehouderij(en) gevestigd op het hierboven genoemd adres.
267,2 februari 2022,DATE,False,813,828,68,83,De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 2 februari 2022.
267,1 mei 2022,DATE,False,852,862,19,29,Wettelijk kader Op 1 mei 2022 is de Wob ingetrokken en vervangen door de Wet open overheid (Woo).
267,13 mei 2022,DATE,False,977,988,43,54,Zij vinden dat de informatie niet openbaar 13 mei 2022 gemaakt moet worden.
267,13 mei 2022,DATE,False,1104,1115,91,102,Ook publiceer ik Datum deze informatie en een geanonimiseerde kopie van dit besluit dan op 13 mei 2022 www.overheid.nl.
267,13 mei 2022,DATE,False,1180,1191,44,55,Gebruikt u dit nummer als u contact met ons 13 mei 2022 heeft.
267,13 mei 2022,DATE,False,1305,1316,103,114,Rijksdienst voor Ondernemend Nederland Vergunningen en Handhaving Datum Relevante artikelen uit de Woo 13 mei 2022 Onze referentie WOB/2022/021 1 Bijlage nummer Verzoek openbaarmaking gegevens Horend bij 13 mei 2022 Datum WOO/2022/021Dhr.
267,13 mei 2022,DATE,False,1406,1417,204,215,Rijksdienst voor Ondernemend Nederland Vergunningen en Handhaving Datum Relevante artikelen uit de Woo 13 mei 2022 Onze referentie WOB/2022/021 1 Bijlage nummer Verzoek openbaarmaking gegevens Horend bij 13 mei 2022 Datum WOO/2022/021Dhr.
267,13 mei 2022,DATE,False,1814,1825,370,381,"de eenheid van de Kroon in gevaar zou kunnen brengen; Rijksdienst voor Ondernemend Nederland b. de veiligheid van de Staat zou kunnen schaden; Vergunningen en Handhaving c. bedrijfs- en fabricagegegevens betreft die door natuurlijke personen of rechtspersonen vertrouwelijk aan de overheid zijn meegedeeld; Datum d. persoonsgegevens betreft als bedoeld in paragraaf 3.1 13 mei 2022 onderscheidenlijk paragraaf 3.2 van de Uitvoeringswet Algemene Onze referentie verordening gegevensbescherming, tenzij de betrokkene uitdrukkelijk WOB/2022/021 toestemming heeft gegeven voor de openbaarmaking van deze persoonsgegevens of deze persoonsgegevens kennelijk door de betrokkene openbaar zijn gemaakt; e. nummers betreft die dienen ter identificatie van personen die bij wet of algemene maatregel van bestuur zijn voorgeschreven als bedoeld in artikel 46 van de Uitvoeringswet Algemene verordening gegevensbescherming, tenzij de verstrekking kennelijk geen inbreuk op de levenssfeer maakt."
267,13 mei 2022,DATE,False,2584,2595,155,166,"Het openbaar maken van informatie blijft in afwijking van het eerste lid, Datum onderdeel c, in geval van milieu-informatie eveneens achterwege voor zover 13 mei 2022 daardoor het in het eerste lid, onderdeel c, genoemde belang ernstig geschaad Onze referentie wordt en het algemeen belang van openbaarheid van informatie niet opweegt WOB/2022/021 tegen deze schade."
267,13 mei 2022,DATE,False,2989,3000,190,201,Het eerste en tweede lid zijn niet van toepassing op milieu-informatie die betrekking heeft op emissies in het milieu Rijksdienst voor Ondernemend Nederland Vergunningen en Handhaving Datum 13 mei 2022 Onze referentie Inventarislijst opgevraagde gegevens WOB/2022/021 Bijlage nummer 2 Horend bij Verzoek openbaarmaking gegevens Datum 13 mei 2022 Onze referentie WOO/2022/021 Contactpersoon Dhr.
267,13 mei 2022,DATE,False,3133,3144,334,345,Het eerste en tweede lid zijn niet van toepassing op milieu-informatie die betrekking heeft op emissies in het milieu Rijksdienst voor Ondernemend Nederland Vergunningen en Handhaving Datum 13 mei 2022 Onze referentie Inventarislijst opgevraagde gegevens WOB/2022/021 Bijlage nummer 2 Horend bij Verzoek openbaarmaking gegevens Datum 13 mei 2022 Onze referentie WOO/2022/021 Contactpersoon Dhr.
267,1-mei-21,DATE,False,7616,7624,96,104,2 UBN 6532462 Zevenmeersveenweg 9 9551 VT Sellingen peildatum diersoort totaal 1-apr-21 Geit 63 1-mei-21 Geit 62 1-jun-21 Geit 63 1-jul-21 Geit 60 1-aug-21 Geit 60 1-sep-21 Geit 60 1-okt-21 Geit 60 1-nov-21 Geit 60 1-dec-21 Geit 60 1-jan-22 Geit 77 1-feb-22 Geit 44 1-aug-21 Runderen 5 1-sep-21 Runderen 6 1-okt-21 Runderen 6 1-nov-21 Runderen 6 1-dec-21 Runderen 6 1-jan-22 Runderen 6 1-feb-22 Runderen 6Landbouwtelling doc.
269,11 april 2022,DATE,False,242,255,168,181,"Wob medewerker T 088 042 42 42 KPEU Wob@rvo.nl D atum 30 juni 2022 Onze referentie Wob/2022/071 Betreft Besluit op uw Wob-verzoek Geachte heer, mevrouw In uw brief van 11 april 2022, heeft u, met een beroep op de Wet openbaarheid van bestuur (hierna: Wob), informatie verzocht over de gecombineerde opgaven van 2013, 2014 en 2017 van , Blessumerpaed 17-A te Boksum."
269,15 april 2022,DATE,False,521,534,78,91,Procedure De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 15 april 2022.
269,23 mei 2022,DATE,False,601,612,62,73,In deze brief is de beslistermijn met vier weken verdaagd tot 23 mei 2022.
269,1 mei 2022,DATE,False,636,646,19,29,Wettelijk kader Op 1 mei 2022 is de Wob ingetrokken en vervangen door de Wet open overheid (Woo).
269,30 juni 2022,DATE,False,798,810,80,92,Rijksdienst voor Ondernemend Nederland Vergunningen en Handhaving Datum Besluit 30 juni 2022 Ik heb besloten uw verzoek af te wijzen aangezien er geen document bij het ministerie is met de door u gevraagde informatie.
269,30 juni 2022,DATE,False,1042,1054,103,115,Rijksdienst voor Ondernemend Nederland Vergunningen en Handhaving Relevante artikelen uit de Woo Datum 30 juni 2022 Onze referentie Wob/2022/71 Bijlage nummer 1 Horend bij Verzoek openbaarmaking gegevens Datum 30 juni 2022 Onze referentie WOO/2022/071 Contactpersoon Dhr.
269,30 juni 2022,DATE,False,1149,1161,210,222,Rijksdienst voor Ondernemend Nederland Vergunningen en Handhaving Relevante artikelen uit de Woo Datum 30 juni 2022 Onze referentie Wob/2022/71 Bijlage nummer 1 Horend bij Verzoek openbaarmaking gegevens Datum 30 juni 2022 Onze referentie WOO/2022/071 Contactpersoon Dhr.
269,30 juni 2022,DATE,False,1307,1319,93,105,"Het openbaar maken van informatie ingevolge deze wet blijft achterwege Datum voor zover dit: 30 juni 2022 a. de eenheid van de Kroon in gevaar zou kunnen brengen; b. de veiligheid van de Staat zou kunnen schaden; Onze referentie c. bedrijfs- en fabricagegegevens betreft die door natuurlijke personen Wob/2022/71 of rechtspersonen vertrouwelijk aan de overheid zijn meegedeeld; d. persoonsgegevens betreft als bedoeld in paragraaf 3.1 onderscheidenlijk paragraaf 3.2 van de Uitvoeringswet Algemene verordening gegevensbescherming, tenzij de betrokkene uitdrukkelijk toestemming heeft gegeven voor de openbaarmaking van deze persoonsgegevens of deze persoonsgegevens kennelijk door de betrokkene openbaar zijn gemaakt; e. nummers betreft die dienen ter identificatie van personen die bij wet of algemene maatregel van bestuur zijn voorgeschreven als bedoeld in artikel 46 van de Uitvoeringswet Algemene verordening gegevensbescherming, tenzij de verstrekking kennelijk geen inbreuk op de levenssfeer maakt."
269,30 juni 2022,DATE,False,2295,2307,72,84,Rijksdienst voor Ondernemend Nederland Vergunningen en Handhaving Datum 30 juni 2022 5.
271,5 april 2022,DATE,False,164,176,16,28,"heer U heeft op 5 april 2022, door mij ontvangen op 6 april 2022, met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) om informatie verzocht."
271,6 april 2022,DATE,False,200,212,52,64,"heer U heeft op 5 april 2022, door mij ontvangen op 6 april 2022, met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) om informatie verzocht."
271,2 maart 2022,DATE,False,377,389,72,84,"Uw verzoek heeft betrekking op de verordening die de Raad van Europa op 2 maart 2022 publiceerde op grond waarvan het, kort gezegd, dienstverleners wordt verboden om uitzendingen van RT en Sputnik te faciliteren."
271,4 mei 2022,DATE,False,583,593,62,72,De ontvangst van uw verzoek is per e-mailbericht bevestigd op 4 mei 2022.
271,16 juni 2022,DATE,False,601,613,3,15,Op 16 juni 2022 heeft u mij in gebreke gesteld nu u nog geen besluit heeft ontvangen en de beslistermijn is verstreken.
271,1 mei 2022,DATE,False,727,737,6,16,Vanaf 1 mei 2022 is de Wob vervangen door de Woo.
271,1 mei,DATE,False,830,835,56,61,"De Woo kent geen overgangsrecht, dit betekent dat vanaf 1 mei de Woo geldt."
271,10 maart 2022,DATE,False,872,885,19,32,Uw Wob-verzoek van 10 maart 2022 neem ik daarom als een Woo-verzoek in behandeling.
271,2 maart,DATE,False,2432,2439,173,180,De verdere e-mailstring is beoordeeld in ID 984390 984405 BZ BZ/OCW/ e-mail 01/03/22 “CRP tweede sessie 28/2: JenV/AZ/ Aangepaste agenda • Verbod media: DEF/Fin/ CRPII-1 en 2 maart Russia Today en EZK/LNV/ 2022 Sputnik” (overige VWS deel van de passage is geweigerd op 5.1.2.a) Reeds beoordeeld Indien delen van documenten zijn beoordeeld in andere documenten is in die documenten een verwijzing opgenomen naar het desbetreffende document.
